-0.164096974163214,1.88793394354363e-09
-0.135005096105344,1.55323219570849e-09
-0.0434625076807295,5.00035688899187e-10
-0.147710049912702,1.69940255421984e-09
-0.139510740761091,1.60506958958188e-09
-0.118983178541829,1.36890020443891e-09
0.0934443528379583,-1.07507628617077e-09
0.148821238118087,-1.71218676271186e-09
0.0738847050742476,-8.50042746550848e-10
0.108436614901272,-1.24756210185485e-09
0.104570376970506,-1.20308107555604e-09
0.0857862279603438,-9.86969640852837e-10
0.133825031302495,-1.53965556269475e-09
